,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,ANO_ELEICAO,SG_UF,DS_CARGO,NM_CANDIDATO,SQ_CANDIDATO,DS_SITUACAO_CANDIDATURA,DS_DETALHE_SITUACAO_CAND,NM_PARTIDO,NR_IDADE_DATA_POSSE,DS_GENERO,DS_GRAU_INSTRUCAO,DS_COR_RACA,VR_DESPESA_MAX_CAMPANHA,DS_SITUACAO_CANDIDATO_PLEITO,DS_SITUACAO_CANDIDATO_URNA,media_esp,soma_esp,media_part,soma_part,media_out,soma_out,soma_media,soma_total,soma_fund_publico,soma_fund_publico_dic
10590,22365,22365,30906,2020,AM,VEREADOR,SAMUEL DE MORAIS PEREIRA,40001117558,APTO,DEFERIDO,AVANTE,21,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,21831.33,DEFERIDO,DEFERIDO,17.0,17.0,0.0,0.0,450.0,900.0,467.0,917.0,17.0,0.0
10595,22374,22374,30920,2020,MG,VEREADOR,DANIELA CRISTINA CARNEIRO CALLEGARI,130000807548,APTO,DEFERIDO,PARTIDO SOCIAL DEMOCRÁTICO,29,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,269.23,269.23,0.0,0.0,222.5,1335.0,491.73,1604.23,269.23,0.0
10601,22384,22384,30934,2020,MG,VEREADOR,SAMYLA RIBEIRO CORREIA,130001187143,APTO,DEFERIDO,PARTIDO SOCIAL LIBERAL,29,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,25166.73,DEFERIDO,DEFERIDO,0.0,0.0,27.5,27.5,30.135,60.27,57.635,87.77,27.5,0.0
10607,22395,22395,30945,2020,PA,VEREADOR,MURILO MELO FERREIRA,140001255695,APTO,DEFERIDO,PARTIDO TRABALHISTA BRASILEIRO,27,MASCULINO,SUPERIOR COMPLETO,PARDA,34629.84,DEFERIDO,DEFERIDO,100.0,100.0,0.0,0.0,1000.0,2000.0,1100.0,2100.0,100.0,0.0
10612,22407,22407,30962,2020,MA,VEREADOR,DIONILTON GOMES COSTA,100001195801,APTO,DEFERIDO,PARTIDO SOCIAL DEMOCRÁTICO,29,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,16293.55,DEFERIDO,DEFERIDO,150.0,300.0,0.0,0.0,500.0,500.0,650.0,800.0,300.0,0.0
10616,22417,22417,30981,2020,MG,VEREADOR,FLAY FORTUNATO RIBEIRO,130001032279,APTO,DEFERIDO,PARTIDO SOCIALISTA BRASILEIRO,25,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,166.0,166.0,0.0,0.0,207.333333333333,622.0,373.333333333333,788.0,166.0,0.0
10625,22440,22440,31012,2020,SP,VEREADOR,MÁRIO CLAUDEMIR NUNES JUNIOR,250001081269,APTO,DEFERIDO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,26,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,116.013333333333,348.04,0.0,0.0,0.0,0.0,116.013333333333,348.04,348.04,0.0
10626,22441,22441,31013,2020,CE,VEREADOR,ANTONIA LOHANNE SANTIAGO DE OLIVEIRA,60000980186,APTO,DEFERIDO,PARTIDO SOCIALISTA BRASILEIRO,26,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,23436.44,DEFERIDO,DEFERIDO,0.0,0.0,57.5,172.5,330.0,330.0,387.5,502.5,172.5,0.0
10628,22444,22444,31018,2020,PB,VEREADOR,RONALDO MOURÃO DE SOUSA,150000724419,APTO,DEFERIDO,PARTIDO LIBERAL,24,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,132.5,265.0,0.0,0.0,870.0,1740.0,1002.5,2005.0,265.0,0.0
10633,22453,22453,31032,2020,SC,VEREADOR,ANDREY WILSON ALBERTI,240000796148,APTO,DEFERIDO,PARTIDO SOCIAL LIBERAL,26,MASCULINO,SUPERIOR COMPLETO,BRANCA,21778.51,DEFERIDO,DEFERIDO,33.4433333333333,100.33,0.0,0.0,886.833333333333,2660.5,920.276666666667,2760.83,100.33,0.0
10639,22464,22464,31045,2020,GO,VEREADOR,THALIA MARTINS LOPES,90000749866,APTO,DEFERIDO,PARTIDO VERDE,22,FEMININO,SUPERIOR INCOMPLETO,PARDA,91051.1,DEFERIDO,DEFERIDO,195.0,195.0,0.0,0.0,72.5,145.0,267.5,340.0,195.0,0.0
10642,22469,22469,31051,2020,BA,VEREADOR,ANA LUIZA SANTANA DA SILVA,50001210458,APTO,DEFERIDO,PARTIDO SOCIAL LIBERAL,29,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,48662.08,DEFERIDO,DEFERIDO,0.0,0.0,50.0,100.0,0.0,0.0,50.0,100.0,100.0,0.0
10644,22473,22473,31057,2020,PR,VEREADOR,LUCAS GABRIEL GONÇALVES FACHIANO,160000643480,APTO,DEFERIDO,PARTIDO SOCIALISTA BRASILEIRO,20,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,44.5,133.5,0.0,0.0,130.95,261.9,175.45,395.4,133.5,0.0
10645,22474,22474,31059,2020,SP,VEREADOR,GUSTAVO GABRIEL FERREIRA COSTA,250001117631,APTO,DEFERIDO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,20,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,16940.56,DEFERIDO,DEFERIDO,85.0,170.0,0.0,0.0,74.8,598.4,159.8,768.4,170.0,0.0
10649,22485,22485,31072,2020,GO,VEREADOR,FERNANDO ALVES DA CUNHA FILHO,90000754591,APTO,DEFERIDO,PROGRESSISTAS,22,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,77.63,232.89,0.0,0.0,582.0,2910.0,659.63,3142.89,232.89,0.0
10651,22487,22487,31074,2020,SE,VEREADOR,ROBERTO DIAS,260001132573,APTO,DEFERIDO,PARTIDO SOCIAL DEMOCRÁTICO,28,MASCULINO,ENSINO MÉDIO INCOMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,61.6,61.6,0.0,0.0,308.0,1540.0,369.6,1601.6,61.6,0.0
10655,22495,22495,31087,2020,GO,VEREADOR,LARISSA FRANCISCO DAS VIRGENS,90000940451,APTO,DEFERIDO,PARTIDO DEMOCRÁTICO TRABALHISTA,20,FEMININO,SUPERIOR INCOMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,87.5,175.0,0.0,0.0,595.833333333333,3575.0,683.333333333333,3750.0,175.0,0.0
10661,22503,22503,31097,2020,MG,VEREADOR,EDVÂNIA NASCIMENTO SANTOS,130000733217,APTO,DEFERIDO,PARTIDO LIBERAL,22,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,200.0,200.0,0.0,0.0,40.0,160.0,240.0,360.0,200.0,0.0
10663,22506,22506,31102,2020,PR,VEREADOR,RAYSSA FARIA DE FRANÇA,160000850614,APTO,DEFERIDO,PARTIDO SOCIAL LIBERAL,27,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,20870.5,DEFERIDO,DEFERIDO,87.92,175.84,0.0,0.0,80.555,161.11,168.475,336.95,175.84,0.0
10671,22522,22522,31119,2020,RJ,VEREADOR,VITOR RAPHAEL DIAS DA SILVA,190001014486,APTO,DEFERIDO,CIDADANIA,24,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,107492.64,DEFERIDO,DEFERIDO,85.0,85.0,0.0,0.0,41.4166666666667,124.25,126.416666666667,209.25,85.0,0.0
10677,22535,22535,31134,2020,MG,VEREADOR,MARINALVA GOMES DE ARAÚJO,130000935191,APTO,DEFERIDO,AVANTE,29,FEMININO,ENSINO MÉDIO COMPLETO,PRETA,12307.75,DEFERIDO,DEFERIDO,125.0,250.0,0.0,0.0,132.7,398.1,257.7,648.1,250.0,0.0
10682,22541,22541,31140,2020,SP,VEREADOR,ROSE SANTIAGO PAULINO,250001243110,APTO,DEFERIDO,PATRIOTA,28,FEMININO,ENSINO MÉDIO INCOMPLETO,BRANCA,20935.08,DEFERIDO,DEFERIDO,136.99,136.99,0.0,0.0,0.0,0.0,136.99,136.99,136.99,0.0
10686,22549,22549,31151,2020,MG,VEREADOR,RAFAEL JESUS DE CARVALHO,130001067279,APTO,DEFERIDO,PARTIDO SOCIAL CRISTÃO,29,MASCULINO,ENSINO MÉDIO INCOMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,160.5,321.0,0.0,0.0,100.0,200.0,260.5,521.0,321.0,0.0
10689,22560,22560,31164,2020,SE,VEREADOR,RAYANE DE SANTANA SANTOS,260000764216,APTO,DEFERIDO,CIDADANIA,27,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,47.5,47.5,0.0,0.0,0.0,0.0,47.5,47.5,47.5,0.0
10695,22577,22577,31181,2020,SC,VEREADOR,LUIZ PHILIPE FRANCO DEBACKER,240001260143,APTO,DEFERIDO,PATRIOTA,24,MASCULINO,SUPERIOR INCOMPLETO,BRANCA,38322.75,DEFERIDO,DEFERIDO,105.0,210.0,0.0,0.0,64.0,128.0,169.0,338.0,210.0,0.0
10700,22593,22593,31199,2020,RS,VEREADOR,VITÓRIA PIRES FORGERINI,210000822377,APTO,DEFERIDO,PARTIDO SOCIALISTA BRASILEIRO,21,FEMININO,SUPERIOR INCOMPLETO,BRANCA,16735.9,DEFERIDO,DEFERIDO,0.0,0.0,83.15,166.3,60.5,60.5,143.65,226.8,166.3,0.0
10701,22594,22594,31200,2020,MG,VEREADOR,MARCONI DE OLIVEIRA COSTA,130000821190,APTO,DEFERIDO,PARTIDO SOCIALISTA BRASILEIRO,28,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,198.0,198.0,0.0,0.0,200.0,200.0,398.0,398.0,198.0,0.0
10702,22596,22596,31205,2020,BA,VEREADOR,ROBSON DE JESUS FERREIRA,50000837062,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,25,MASCULINO,SUPERIOR COMPLETO,PARDA,46284.06,DEFERIDO,DEFERIDO,150.0,150.0,0.0,0.0,0.0,0.0,150.0,150.0,150.0,0.0
10703,22600,22600,31209,2020,MG,VEREADOR,NATALIA DIAS DA SILVA,130000688772,APTO,DEFERIDO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,21,FEMININO,ENSINO MÉDIO INCOMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,200.0,200.0,0.0,0.0,99.2566666666667,297.77,299.256666666667,497.77,200.0,0.0
10706,22607,22607,31217,2020,PR,VEREADOR,LEONARDO WELLINGTON DE OLIVEIRA,160001208050,APTO,DEFERIDO,CIDADANIA,25,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,27108.62,DEFERIDO,DEFERIDO,53.97,53.97,0.0,0.0,811.576666666667,2434.73,865.5466666666672,2488.7,53.97,0.0
10718,22642,22642,31270,2020,SC,VEREADOR,VALDEIR GONÇALVES FERNANDES,240001138087,APTO,DEFERIDO,PARTIDO LIBERAL,28,MASCULINO,SUPERIOR COMPLETO,BRANCA,17333.97,DEFERIDO,DEFERIDO,100.515,201.03,100.05,100.05,200.0,200.0,400.565,501.08,301.08,0.0
10721,22647,22647,31276,2020,SC,VEREADOR,ISMAEL DOS SANTOS EMILIANO,240001191756,APTO,DEFERIDO,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,28,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PARDA,42002.48,DEFERIDO,DEFERIDO,98.715,197.43,0.0,0.0,0.0,0.0,98.715,197.43,197.43,0.0
10723,22650,22650,31279,2020,SP,VEREADOR,ANDERSON CARLOS FERREIRA DE MOURA,250001035271,APTO,DEFERIDO,REPUBLICANOS,23,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,30.0,30.0,0.0,0.0,50.37,402.96,80.37,432.96,30.0,0.0
10727,22658,22658,31290,2020,MG,VEREADOR,RAFAEL DE SOUZA GONÇALVES,130000954598,APTO,DEFERIDO,SOLIDARIEDADE,26,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PARDA,67919.22,DEFERIDO,DEFERIDO,97.81,195.62,0.0,0.0,107.5,215.0,205.31,410.62,195.62,0.0
10735,22673,22673,31312,2020,MG,VEREADOR,GEAN RAFAEL DOS SANTOS,130001249320,APTO,DEFERIDO,PARTIDO SOCIALISTA BRASILEIRO,26,MASCULINO,ENSINO MÉDIO INCOMPLETO,PRETA,21366.39,DEFERIDO,DEFERIDO,55.0,110.0,62.5,62.5,153.5,614.0,271.0,786.5,172.5,0.0
10742,22687,22687,31329,2020,MG,VEREADOR,LUÍS FERNANDO ROSA,130001168128,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,25,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,47.0266666666667,141.08,0.0,0.0,220.0,660.0,267.026666666667,801.08,141.08,0.0
10743,22690,22690,31334,2020,RN,VEREADOR,MATHEUS GABRIEL SILVA DE MOURA,200000667358,APTO,DEFERIDO,PARTIDO SOCIALISTA BRASILEIRO,24,MASCULINO,ENSINO MÉDIO COMPLETO,PRETA,75613.29,DEFERIDO,DEFERIDO,30.5,61.0,0.0,0.0,466.666666666667,1400.0,497.166666666667,1461.0,61.0,0.0
10744,22692,22692,31336,2020,GO,VEREADOR,WILLIAN FERNANDO TELES DE MOURA,90001225136,APTO,DEFERIDO,PARTIDO SOCIAL DEMOCRÁTICO,29,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,BRANCA,34527.78,DEFERIDO,DEFERIDO,61.0,244.0,0.0,0.0,0.0,0.0,61.0,244.0,244.0,0.0
10745,22693,22693,31337,2020,SP,VEREADOR,SABRINA HIPOLITO RODRIGUES,250001035270,APTO,DEFERIDO,REPUBLICANOS,27,FEMININO,ENSINO MÉDIO INCOMPLETO,PRETA,12307.75,DEFERIDO,DEFERIDO,30.0,30.0,0.0,0.0,46.6666666666667,140.0,76.6666666666667,170.0,30.0,0.0
10750,22702,22702,31346,2020,MG,VEREADOR,FRANCELIO DA SILVA PEREIRA DE RESENDE,130001032730,APTO,DEFERIDO,PARTIDO TRABALHISTA BRASILEIRO,23,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,15259.52,DEFERIDO,DEFERIDO,31.25,62.5,0.0,0.0,261.25,261.25,292.5,323.75,62.5,0.0
10753,22710,22710,31354,2020,SC,VEREADOR,GUSTAVO ALEXANDRE MANES SIGNORI,240001086000,APTO,DEFERIDO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,27,MASCULINO,SUPERIOR INCOMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,128.0,128.0,0.0,0.0,330.1125,1320.45,458.1125,1448.45,128.0,0.0
10754,22711,22711,31356,2020,MG,VEREADOR,ELITON MESSIAS DA SILVA,130000795823,APTO,DEFERIDO,PARTIDO SOCIALISTA BRASILEIRO,23,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,140.0,280.0,0.0,0.0,168.51,168.51,308.51,448.51,280.0,0.0
10757,22717,22717,31363,2020,PI,VEREADOR,KAMILA MINEIRO PONTE,180000765428,APTO,DEFERIDO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,24,FEMININO,SUPERIOR COMPLETO,PARDA,16176.43,DEFERIDO,DEFERIDO,280.0,280.0,0.0,0.0,1019.1,5095.5,1299.1,5375.5,280.0,0.0
10759,22722,22722,31370,2020,PE,VEREADOR,ALINE LAIS DIAS CABRAL,170000821659,APTO,DEFERIDO,PARTIDO SOCIALISTA BRASILEIRO,20,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,166.0,332.0,0.0,0.0,0.0,0.0,166.0,332.0,332.0,0.0
10761,22727,22727,31378,2020,BA,VEREADOR,RAICK SOUZA CARVALHO SANTOS,50000772439,APTO,DEFERIDO,PARTIDO LIBERAL,19,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,71.5,71.5,0.0,0.0,0.0,0.0,71.5,71.5,71.5,0.0
10764,22734,22734,31386,2020,AL,VEREADOR,AURIO HENRIQUE DA SILVA TORRES,20001180660,APTO,DEFERIDO,REPUBLICANOS,26,MASCULINO,ENSINO MÉDIO INCOMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,311.0,311.0,0.0,0.0,310.45,310.45,621.45,621.45,311.0,0.0
10768,22740,22740,31395,2020,PR,VEREADOR,GUSTAVO HENRIQUE ALVES DA SILVA,160000980419,APTO,DEFERIDO,CIDADANIA,21,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,65.876,329.38,0.0,0.0,678.166666666667,2034.5,744.0426666666672,2363.88,329.38,0.0
10770,22743,22743,31398,2020,MG,VEREADOR,LUCAS RICARDO PEREIRA SILVA,130001212192,APTO,DEFERIDO,AVANTE,25,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,49156.63,DEFERIDO,DEFERIDO,164.32,164.32,0.0,0.0,581.666666666667,1745.0,745.986666666667,1909.32,164.32,0.0
10771,22744,22744,31401,2020,PR,VEREADOR,YSTANISLAU GOMES PASSONI,160001187986,APTO,DEFERIDO,PARTIDO SOCIAL LIBERAL,26,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,270.0,270.0,0.0,0.0,0.0,0.0,270.0,270.0,270.0,0.0
10779,22759,22759,31423,2020,SP,VEREADOR,GUILHERME MAC INTIR LEONARDO,250001077038,APTO,DEFERIDO,PARTIDO LIBERAL,29,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,276.95,276.95,0.0,0.0,0.0,0.0,276.95,276.95,276.95,0.0
10781,22765,22765,31438,2020,MG,VEREADOR,THALITA FERREIRA DOS REIS PERES,130000690374,APTO,DEFERIDO,PODEMOS,23,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,272.72,272.72,0.0,0.0,158.0,158.0,430.72,430.72,272.72,0.0
10783,22767,22767,31440,2020,RS,VEREADOR,CLÉCIO ROZNHESKI,210000938740,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,22,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,327.0,327.0,0.0,0.0,380.5,761.0,707.5,1088.0,327.0,0.0
10796,22790,22790,31473,2020,MG,VEREADOR,NAIANY APARECIDA CIRINEO DA ROSA,130000779549,APTO,DEFERIDO,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,26,FEMININO,SUPERIOR COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,35.325,211.95,0.0,0.0,102.0,102.0,137.325,313.95,211.95,0.0
10797,22791,22791,31474,2020,PR,VEREADOR,ALESSANDRA LINO,160001046123,APTO,DEFERIDO,PARTIDO DEMOCRÁTICO TRABALHISTA,29,FEMININO,SUPERIOR COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,55.0,55.0,0.0,0.0,490.0,2450.0,545.0,2505.0,55.0,0.0
10798,22794,22794,31478,2020,PR,VEREADOR,LUANA FRANCIELE CORDEIRO,160001220427,APTO,DEFERIDO,PARTIDO TRABALHISTA CRISTÃO,25,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,106531.81,DEFERIDO,DEFERIDO,69.395,138.79,0.0,0.0,95.1125,380.45,164.5075,519.24,138.79,0.0
10816,22826,22826,31524,2020,SE,VEREADOR,MAXWELL ALVES MELO,260000918070,APTO,DEFERIDO,PARTIDO DEMOCRÁTICO TRABALHISTA,29,MASCULINO,ENSINO MÉDIO INCOMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,20.0,20.0,0.0,0.0,300.0,300.0,320.0,320.0,20.0,0.0
10817,22827,22827,31525,2020,MG,VEREADOR,THAIS APARECIDA MARCIANO,130000863630,APTO,DEFERIDO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,21,FEMININO,ENSINO FUNDAMENTAL INCOMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,51.88,311.28,0.0,0.0,0.0,0.0,51.88,311.28,311.28,0.0
10819,22830,22830,31531,2020,RJ,VEREADOR,JULIANA DA COSTA PENA MENDES,190000987122,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,28,FEMININO,SUPERIOR COMPLETO,PRETA,78080.13,DEFERIDO,DEFERIDO,69.0,138.0,0.0,0.0,0.0,0.0,69.0,138.0,138.0,0.0
10821,22834,22834,31536,2020,ES,VEREADOR,JONAS WERNECK HELL,80001077085,APTO,DEFERIDO,DEMOCRATAS,22,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,150.0,300.0,0.0,0.0,54.5833333333333,163.75,204.583333333333,463.75,300.0,0.0
10822,22836,22836,31538,2020,GO,VEREADOR,GUILHERME FERREIRA DA SILVA,90001091716,APTO,DEFERIDO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,27,MASCULINO,SUPERIOR COMPLETO,BRANCA,57604.88,DEFERIDO,DEFERIDO,53.184,265.92,0.0,0.0,642.857142857143,9000.0,696.041142857143,9265.92,265.92,0.0
10829,22852,22852,31561,2020,MG,VEREADOR,RODRIGO DO CARMO INÁCIO,130001142109,APTO,DEFERIDO,DEMOCRATAS,29,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,21.6666666666667,65.0,0.0,0.0,0.0,0.0,21.6666666666667,65.0,65.0,0.0
10833,22864,22864,31581,2020,RS,VEREADOR,RONALDO DURANTE,210000640809,APTO,DEFERIDO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,29,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,175.0,350.0,0.0,0.0,620.0,620.0,795.0,970.0,350.0,0.0
10834,22866,22866,31583,2020,SP,VEREADOR,ELYMARA GABRIELE COSTA PENICHE,250001178736,APTO,DEFERIDO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,24,FEMININO,ENSINO MÉDIO COMPLETO,PRETA,40251.67,DEFERIDO,DEFERIDO,76.6666666666667,230.0,0.0,0.0,186.90333333333302,1121.42,263.57,1351.42,230.0,0.0
10837,22877,22877,31602,2020,SP,VEREADOR,JOÃO VITOR TONETTI DE MELLO,250000746306,APTO,DEFERIDO,PODEMOS,23,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,75.59666666666669,226.79,0.0,0.0,23.373333333333306,70.12,98.97,296.91,226.79,0.0
10846,22898,22898,31629,2020,PR,VEREADOR,RAFAEL REIS DE SOUZA,160001164800,APTO,DEFERIDO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,29,MASCULINO,SUPERIOR COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,159.99,319.98,0.0,0.0,375.0,750.0,534.99,1069.98,319.98,0.0
10847,22899,22899,31630,2020,MG,VEREADOR,LUDYMILLA WERNEK DA SILVA,130001004112,APTO,DEFERIDO,PODEMOS,26,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,75.0,75.0,0.0,0.0,323.66666666666697,971.0,398.666666666667,1046.0,75.0,0.0
10851,22905,22905,31637,2020,MG,VEREADOR,LUCAS RODRIGUES RIBEIRO,130001023015,APTO,DEFERIDO,PARTIDO REPUBLICANO DA ORDEM SOCIAL,25,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,61.25,122.5,0.0,0.0,0.0,0.0,61.25,122.5,122.5,0.0
10857,22914,22914,31650,2020,MT,VEREADOR,ANDRESSA SOARES DOS SANTOS,110000830026,APTO,DEFERIDO,PARTIDO SOCIALISTA BRASILEIRO,19,FEMININO,ENSINO MÉDIO INCOMPLETO,PRETA,12307.75,DEFERIDO,DEFERIDO,120.0,120.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,0.0
10859,22916,22916,31652,2020,MG,VEREADOR,KEVENI CAMILO CAMPOS CRESCENCIO,130000840928,APTO,DEFERIDO,PARTIDO SOCIAL DEMOCRÁTICO,25,MASCULINO,ENSINO MÉDIO COMPLETO,PRETA,31685.58,DEFERIDO,DEFERIDO,31.0,93.0,0.0,0.0,304.0,304.0,335.0,397.0,93.0,0.0
10860,22917,22917,31653,2020,MG,VEREADOR,PATRICIA RUBIO TOLEDO,130001114728,APTO,DEFERIDO,PARTIDO REPUBLICANO DA ORDEM SOCIAL,29,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,50.0,100.0,0.0,0.0,100.0,100.0,150.0,200.0,100.0,0.0
10862,22925,22925,31663,2020,GO,VEREADOR,MATEUS HENRIQUE CARDOSO,90000927881,APTO,DEFERIDO,PROGRESSISTAS,24,MASCULINO,SUPERIOR INCOMPLETO,PARDA,64700.38,DEFERIDO,DEFERIDO,0.0,0.0,97.5,195.0,1440.2666666666696,17283.2,1537.7666666666696,17478.2,195.0,0.0
10863,22927,22927,31666,2020,SC,VEREADOR,VINÍCIUS VIEIRA GOMES,240000753504,APTO,DEFERIDO,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,25,MASCULINO,SUPERIOR INCOMPLETO,BRANCA,55330.94,DEFERIDO,DEFERIDO,249.0,249.0,0.0,0.0,351.78375,2814.27,600.78375,3063.27,249.0,0.0
10865,22931,22931,31670,2020,AM,VEREADOR,MARIANO JERONIMO BARBOSA DA SILVA,40000861554,APTO,DEFERIDO,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,20,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,INDÍGENA,12307.75,DEFERIDO,DEFERIDO,135.0,270.0,0.0,0.0,0.0,0.0,135.0,270.0,270.0,0.0
10866,22933,22933,31675,2020,PR,VEREADOR,LUCAS APARECIDO BITTENCOURT,160001081291,APTO,DEFERIDO,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,22,MASCULINO,ENSINO MÉDIO COMPLETO,PRETA,12307.75,DEFERIDO,DEFERIDO,45.095,270.57,0.0,0.0,0.0,0.0,45.095,270.57,270.57,0.0
10868,22935,22935,31677,2020,CE,VEREADOR,HORTÊNCIA MARTINS DE SOUSA,60000917391,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,26,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,25919.84,DEFERIDO,DEFERIDO,240.0,240.0,0.0,0.0,200.0,200.0,440.0,440.0,240.0,0.0
10869,22936,22936,31678,2020,PR,VEREADOR,BRUNA RAFAELA DOS REIS PEREIRA,160000788901,APTO,DEFERIDO,PARTIDO REPUBLICANO DA ORDEM SOCIAL,24,FEMININO,SUPERIOR COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,67.375,134.75,0.0,0.0,422.6,422.6,489.975,557.35,134.75,0.0
10874,22949,22949,31695,2020,MG,VEREADOR,HAMILTON VIEGAS DA SILVA,130001055096,APTO,DEFERIDO,AVANTE,23,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,76.13,152.26,0.0,0.0,0.0,0.0,76.13,152.26,152.26,0.0
