,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,ANO_ELEICAO,SG_UF,DS_CARGO,NM_CANDIDATO,SQ_CANDIDATO,DS_SITUACAO_CANDIDATURA,DS_DETALHE_SITUACAO_CAND,NM_PARTIDO,NR_IDADE_DATA_POSSE,DS_GENERO,DS_GRAU_INSTRUCAO,DS_COR_RACA,VR_DESPESA_MAX_CAMPANHA,DS_SITUACAO_CANDIDATO_PLEITO,DS_SITUACAO_CANDIDATO_URNA,media_esp,soma_esp,media_part,soma_part,media_out,soma_out,soma_media,soma_total,soma_fund_publico,soma_fund_publico_dic
8479,18055,18055,24912,2020,SE,VEREADOR,JOÃO RAFAEL LISBOA SANTOS,260000875347,APTO,DEFERIDO,PARTIDO SOCIAL DEMOCRÁTICO,29,MASCULINO,SUPERIOR COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,3333.33,3333.33,0.0,0.0,230.6525,922.61,3563.9825,4255.94,3333.33,1.0
8480,18059,18059,24918,2020,MA,VEREADOR,MARIA ALESSANDRA SANTOS DOS SANTOS,100000689360,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,19,FEMININO,ENSINO FUNDAMENTAL COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,1186.66666666667,3560.0,0.0,0.0,0.0,0.0,1186.66666666667,3560.0,3560.0,1.0
8485,18066,18066,24928,2020,PI,VEREADOR,EDIJANE DA SILVA RODRIGUES,180000911507,APTO,DEFERIDO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,28,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,3000.0,3000.0,0.0,0.0,0.0,0.0,3000.0,3000.0,3000.0,1.0
8486,18067,18067,24930,2020,PA,VEREADOR,LARISSA FELIX DOS SANTOS,140000914683,APTO,DEFERIDO,DEMOCRATAS,24,FEMININO,ENSINO FUNDAMENTAL INCOMPLETO,PARDA,53698.78,DEFERIDO,DEFERIDO,3000.0,3000.0,0.0,0.0,0.0,0.0,3000.0,3000.0,3000.0,1.0
8491,18077,18077,24941,2020,MG,VEREADOR,ISABEL DOS SANTOS NETA VIRGEM,130000860631,APTO,DEFERIDO,PARTIDO COMUNISTA DO BRASIL,27,FEMININO,SUPERIOR INCOMPLETO,PRETA,15957.23,DEFERIDO,DEFERIDO,3000.0,3000.0,0.0,0.0,160.0,160.0,3160.0,3160.0,3000.0,1.0
8496,18084,18084,24950,2020,MG,PREFEITO,CARLOS AUGUSTO SOARES DO NASCIMENTO,130001168432,APTO,DEFERIDO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,29,MASCULINO,SUPERIOR INCOMPLETO,BRANCA,1204984.45,DEFERIDO,DEFERIDO,27500.0,27500.0,0.0,0.0,2098.09523809524,44060.0,29598.0952380952,71560.0,27500.0,1.0
8500,18093,18093,24961,2020,MT,VEREADOR,KATIA DENDENA ZAMBIASI,110000937567,APTO,DEFERIDO,PARTIDO SOCIAL LIBERAL,29,FEMININO,SUPERIOR COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,2500.0,5000.0,0.0,0.0,55.4,110.8,2555.4,5110.8,5000.0,1.0
8503,18100,18100,24973,2020,PI,VEREADOR,VALDELSO MOURA SILVA,180000654343,APTO,DEFERIDO,PARTIDO SOCIALISTA BRASILEIRO,29,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,3500.0,3500.0,0.0,0.0,0.0,0.0,3500.0,3500.0,3500.0,1.0
8508,18107,18107,24981,2020,MG,VEREADOR,FERNANDO BEZERRA NEVES,130001167254,APTO,DEFERIDO,PARTIDO SOCIAL LIBERAL,22,MASCULINO,SUPERIOR INCOMPLETO,PARDA,549424.66,DEFERIDO,DEFERIDO,413.611111111111,3722.5,0.0,0.0,345.6,345.6,759.211111111111,4068.1,3722.5,1.0
8509,18109,18109,24983,2020,SP,VEREADOR,ELYDA TAINÃ DE ALMEIDA FRANCISCO,250000809118,APTO,DEFERIDO,SOLIDARIEDADE,29,FEMININO,ENSINO MÉDIO INCOMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,4500.0,4500.0,0.0,0.0,0.0,0.0,4500.0,4500.0,4500.0,1.0
8511,18113,18113,24991,2020,RJ,VEREADOR,CHANTAL CAMPELLO FERRAZ,190001150668,APTO,DEFERIDO,UNIDADE POPULAR,21,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,84932.26,DEFERIDO,DEFERIDO,1466.5,2933.0,0.0,0.0,1235.0,6175.0,2701.5,9108.0,2933.0,1.0
8519,18131,18131,25015,2020,MT,VEREADOR,AILTON MONTEIRO DIAS,110000875239,APTO,DEFERIDO,PARTIDO SOCIAL LIBERAL,26,MASCULINO,SUPERIOR COMPLETO,PARDA,46906.04,DEFERIDO,DEFERIDO,1600.0,3200.0,0.0,0.0,1051.0,2102.0,2651.0,5302.0,3200.0,1.0
8520,18134,18134,25022,2020,RJ,VEREADOR,ELIVERTON GOMES SANTOS,190000938265,APTO,DEFERIDO,DEMOCRATAS,29,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,288583.82,DEFERIDO,DEFERIDO,1500.0,3000.0,0.0,0.0,0.0,0.0,1500.0,3000.0,3000.0,1.0
8523,18141,18141,25030,2020,PA,VEREADOR,ARNILDO FERREIRA DE LIMA JÚNIOR,140001246622,APTO,DEFERIDO,PARTIDO COMUNISTA DO BRASIL,29,MASCULINO,ENSINO MÉDIO COMPLETO,AMARELA,29099.54,DEFERIDO,DEFERIDO,4000.0,8000.0,0.0,0.0,500.0,500.0,4500.0,8500.0,8000.0,1.0
8528,18153,18153,25046,2020,PI,VEREADOR,VANESSA NUNES DE SOUSA,180000937437,APTO,DEFERIDO,PROGRESSISTAS,24,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,25855.79,DEFERIDO,DEFERIDO,5000.0,10000.0,0.0,0.0,0.0,0.0,5000.0,10000.0,10000.0,1.0
8533,18163,18163,25065,2020,SC,VEREADOR,EDUARDO HELLGREN MACIESKI,240000872294,APTO,DEFERIDO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,25,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,112366.05,DEFERIDO,DEFERIDO,4000.0,4000.0,0.0,0.0,2130.0,6390.0,6130.0,10390.0,4000.0,1.0
8539,18186,18186,25101,2020,MG,VEREADOR,MARCELLO TEIXEIRA GOMIDE,130001224686,APTO,DEFERIDO,PARTIDO TRABALHISTA BRASILEIRO,27,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,549424.66,DEFERIDO,DEFERIDO,6700.0,6700.0,0.0,0.0,830.0,3320.0,7530.0,10020.0,6700.0,1.0
8542,18191,18191,25106,2020,AC,VEREADOR,RENYELLY MAYSA CARVALHO DA SILVA,10000888514,APTO,DEFERIDO,PARTIDO SOCIAL DEMOCRÁTICO,28,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,2130.0,8520.0,0.0,0.0,0.0,0.0,2130.0,8520.0,8520.0,1.0
8545,18198,18198,25113,2020,AL,VEREADOR,ANA LUZIA SALUSTIANO,20001063442,APTO,DEFERIDO,PARTIDO TRABALHISTA BRASILEIRO,28,FEMININO,SUPERIOR INCOMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,40000.0,40000.0,0.0,0.0,300.0,300.0,40300.0,40300.0,40000.0,1.0
8548,18210,18210,25133,2020,SP,VEREADOR,ABNER DELUQUI ISIDORO,250000826556,APTO,DEFERIDO,PODEMOS,24,MASCULINO,SUPERIOR INCOMPLETO,BRANCA,171257.1,DEFERIDO,DEFERIDO,25000.0,25000.0,0.0,0.0,959.090909090909,10550.0,25959.090909090897,35550.0,25000.0,1.0
8550,18214,18214,25137,2020,MS,VEREADOR,GISELE DE OLIVEIRA MERLIN,120000831506,APTO,DEFERIDO,REPUBLICANOS,29,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,419.404444444444,3774.64,0.0,0.0,1200.0,1200.0,1619.40444444444,4974.64,3774.64,1.0
8553,18219,18219,25144,2020,MA,VEREADOR,CAMILA PEDROSA CARNEIRO DA SILVA,100000805806,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,20,FEMININO,SUPERIOR INCOMPLETO,PRETA,504192.26,DEFERIDO,DEFERIDO,4183.31111111111,37649.8,0.0,0.0,669.375,5355.0,4852.68611111111,43004.8,37649.8,1.0
8554,18220,18220,25145,2020,PA,VEREADOR,BRUNO MAGALHÃES RODRIGUES,140000803527,APTO,DEFERIDO,PARTIDO SOCIAL DEMOCRÁTICO,24,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PARDA,42582.54,DEFERIDO,DEFERIDO,3750.0,3750.0,0.0,0.0,100.0,100.0,3850.0,3850.0,3750.0,1.0
8558,18226,18226,25153,2020,RS,VEREADOR,CARLOS EDUARDO PEREIRA,210000991775,APTO,DEFERIDO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,29,MASCULINO,SUPERIOR COMPLETO,PRETA,44240.57,DEFERIDO,DEFERIDO,2000.0,4000.0,0.0,0.0,0.0,0.0,2000.0,4000.0,4000.0,1.0
8559,18227,18227,25154,2020,PB,VEREADOR,RANIELLY FERREIRA DA SILVA,150001173374,APTO,DEFERIDO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,27,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,311995.58,DEFERIDO,DEFERIDO,6058.49384615385,78760.42,0.0,0.0,0.0,0.0,6058.49384615385,78760.42,78760.42,1.0
8562,18232,18232,25160,2020,MG,VEREADOR,GEOVANE AUGUSTO DE OLIVEIRA CHAGAS,130001178524,APTO,DEFERIDO,PATRIOTA,26,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,3000.0,6000.0,0.0,0.0,0.0,0.0,3000.0,6000.0,6000.0,1.0
8564,18237,18237,25168,2020,PI,VEREADOR,FELIPE PEDRO FONSECA SILVA,180001237743,APTO,DEFERIDO,PARTIDO VERDE,28,MASCULINO,SUPERIOR COMPLETO,PARDA,237355.18,DEFERIDO,DEFERIDO,1790.66666666667,5372.0,0.0,0.0,1750.0,1750.0,3540.6666666666706,7122.0,5372.0,1.0
8565,18239,18239,25171,2020,SC,VEREADOR,MAIARA ELIS SCHUASTZ PRESTES,240000801145,APTO,DEFERIDO,PROGRESSISTAS,27,FEMININO,ENSINO MÉDIO INCOMPLETO,BRANCA,34834.21,DEFERIDO,DEFERIDO,1366.125,5464.5,0.0,0.0,0.0,0.0,1366.125,5464.5,5464.5,1.0
8577,18264,18264,25208,2020,PI,VEREADOR,ISLA SOUSA CARVALHO,180001135216,APTO,DEFERIDO,PROGRESSISTAS,28,FEMININO,ENSINO FUNDAMENTAL INCOMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,4125.0,4125.0,0.0,0.0,300.0,300.0,4425.0,4425.0,4125.0,1.0
8580,18268,18268,25212,2020,RJ,VEREADOR,BEATRIZ PESSOA NEVES DA SILVA,190001229869,APTO,DEFERIDO,PARTIDO SOCIAL DEMOCRÁTICO,20,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,294898.68,DEFERIDO,DEFERIDO,1179.3125,9434.5,0.0,0.0,0.0,0.0,1179.3125,9434.5,9434.5,1.0
8585,18279,18279,25229,2020,SP,VEREADOR,MONICA CARLA GAMA PENHA,250001021115,APTO,DEFERIDO,PROGRESSISTAS,28,FEMININO,SUPERIOR COMPLETO,PRETA,12307.75,DEFERIDO,DEFERIDO,5500.0,11000.0,0.0,0.0,127.483333333333,764.9,5627.48333333333,11764.9,11000.0,1.0
8588,18284,18284,25239,2020,GO,VEREADOR,ARIELLE MONTENEGRO DOS SANTOS,90000955510,APTO,DEFERIDO,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,24,FEMININO,SUPERIOR INCOMPLETO,PRETA,69693.06,DEFERIDO,DEFERIDO,12500.0,12500.0,287.5,287.5,0.0,0.0,12787.5,12787.5,12787.5,1.0
8596,18296,18296,25254,2020,RO,VEREADOR,STHEFFANNI ALBERTON DE OLIVEIRA,220001182784,APTO,DEFERIDO,DEMOCRATAS,19,FEMININO,SUPERIOR INCOMPLETO,BRANCA,58439.59,DEFERIDO,DEFERIDO,12500.0,12500.0,0.0,0.0,1044.13333333333,15662.0,13544.1333333333,28162.0,12500.0,1.0
8602,18305,18305,25265,2020,RO,VEREADOR,NAIANE PEREIRA DE MOURA DOS ANJOS,220000724523,APTO,DEFERIDO,PARTIDO SOCIAL DEMOCRÁTICO,26,FEMININO,SUPERIOR INCOMPLETO,PARDA,18946.6,DEFERIDO,DEFERIDO,4000.0,4000.0,0.0,0.0,303.4625,2427.7,4303.4625,6427.7,4000.0,1.0
8609,18317,18317,25285,2020,SC,VEREADOR,GABRIEL DA SILVEIRA ANGELO,240000982481,APTO,DEFERIDO,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,24,MASCULINO,SUPERIOR COMPLETO,BRANCA,146611.09,DEFERIDO,DEFERIDO,2300.0,4600.0,0.0,0.0,150.0,150.0,2450.0,4750.0,4600.0,1.0
8632,18359,18359,25344,2020,PE,VEREADOR,CAROLAYNE KELLEY GONÇALVES,170000773967,APTO,DEFERIDO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,24,FEMININO,SUPERIOR COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,10000.0,10000.0,0.0,0.0,467.770625,7484.33,10467.770625,17484.33,10000.0,1.0
8642,18377,18377,25366,2020,MT,VEREADOR,ALEXANDRE DIAS MIOLLI NETO,110001214228,APTO,DEFERIDO,DEMOCRATAS,25,MASCULINO,LÊ E ESCREVE,PARDA,51109.38,DEFERIDO,DEFERIDO,0.0,0.0,4500.0,9000.0,145.267142857143,1016.87,4645.26714285714,10016.87,9000.0,1.0
8644,18385,18385,25374,2020,PB,PREFEITO,ESPEDITO CEZARIO DE FREITAS FILHO,150000815306,APTO,DEFERIDO,PROGRESSISTAS,28,MASCULINO,SUPERIOR COMPLETO,PARDA,123077.42,DEFERIDO,DEFERIDO,13708.666666666699,41126.0,0.0,0.0,9700.0,29100.0,23408.6666666667,70226.0,41126.0,1.0
8654,18415,18415,25410,2020,GO,PREFEITO,LEANDRO MUNIZ RIBEIRO,90000805501,APTO,DEFERIDO,PARTIDO SOCIAL LIBERAL,28,MASCULINO,SUPERIOR COMPLETO,BRANCA,198509.24,DEFERIDO,DEFERIDO,16666.6666666667,50000.0,0.0,0.0,1135.71428571429,7950.0,17802.380952381,57950.0,50000.0,1.0
8661,18427,18427,25435,2020,CE,VEREADOR,ANA KÉSSIA MOURA DE SOUZA,60000796578,APTO,DEFERIDO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,23,FEMININO,SUPERIOR COMPLETO,PARDA,17380.53,DEFERIDO,DEFERIDO,10000.0,10000.0,0.0,0.0,1076.66666666667,3230.0,11076.666666666699,13230.0,10000.0,1.0
8663,18429,18429,25437,2020,MS,VEREADOR,AMANDA DEZIRRETH DE SOUZA BATISTA,120000808286,APTO,DEFERIDO,REDE SUSTENTABILIDADE,25,FEMININO,ENSINO FUNDAMENTAL COMPLETO,PARDA,732621.66,DEFERIDO,DEFERIDO,985.02,4925.1,0.0,0.0,0.0,0.0,985.02,4925.1,4925.1,1.0
8665,18434,18434,25443,2020,SP,VEREADOR,PRISCILA CAROLINA PENACHI,250001017982,APTO,DEFERIDO,CIDADANIA,28,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,1514.745,3029.49,0.0,0.0,40.54,40.54,1555.285,3070.03,3029.49,1.0
8670,18444,18444,25462,2020,GO,VEREADOR,MARCELA MACIEL DE SOUSA,90001197009,APTO,DEFERIDO,PARTIDO SOCIAL LIBERAL,25,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,92227.54,DEFERIDO,DEFERIDO,1542.5,6170.0,0.0,0.0,0.0,0.0,1542.5,6170.0,6170.0,1.0
8674,18451,18451,25471,2020,MG,VEREADOR,RAFAEL FRANCISCO DINIZ,130001194215,APTO,DEFERIDO,PATRIOTA,24,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,1597.5,3195.0,0.0,0.0,0.0,0.0,1597.5,3195.0,3195.0,1.0
8675,18454,18454,25474,2020,SC,VEREADOR,MANOELLA BACK NEVES,240000812304,APTO,DEFERIDO,PARTIDO SOCIALISMO E LIBERDADE,28,FEMININO,SUPERIOR COMPLETO,BRANCA,125718.79,DEFERIDO,DEFERIDO,3955.23,11865.69,0.0,0.0,0.0,0.0,3955.23,11865.69,11865.69,1.0
8677,18459,18459,25481,2020,SE,VEREADOR,JANDIRÁ RHAIANY DAS NEVES SANTOS,260001137936,APTO,DEFERIDO,PROGRESSISTAS,21,FEMININO,SUPERIOR INCOMPLETO,PARDA,186003.67,DEFERIDO,DEFERIDO,506.725,7094.15,0.0,0.0,0.0,0.0,506.725,7094.15,7094.15,1.0
8679,18461,18461,25484,2020,MT,VEREADOR,THAYS KAROLYNE ALVES DE CAMPOS,110000949928,APTO,DEFERIDO,CIDADANIA,26,FEMININO,ENSINO MÉDIO INCOMPLETO,BRANCA,106374.57,DEFERIDO,DEFERIDO,1300.0,1300.0,252.766666666667,1516.6,0.0,0.0,1552.7666666666696,2816.6,2816.6,1.0
8684,18470,18470,25497,2020,CE,VEREADOR,LIDIANA CAETANO DE OLIVEIRA,60000780247,APTO,DEFERIDO,PARTIDO SOCIALISMO E LIBERDADE,29,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,4103.17,4103.17,0.0,0.0,1000.0,1000.0,5103.17,5103.17,4103.17,1.0
8690,18479,18479,25511,2020,RN,VEREADOR,MARIA YAMARA DOS SANTOS PAIVA,200001083579,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,26,FEMININO,SUPERIOR INCOMPLETO,PRETA,41328.04,DEFERIDO,DEFERIDO,1545.3375,6181.35,0.0,0.0,381.9425,1527.77,1927.28,7709.12,6181.35,1.0
8693,18485,18485,25519,2020,SP,VEREADOR,MARIA LUIZA VIEIRA OSTROWSKI,250001019094,APTO,DEFERIDO,PROGRESSISTAS,19,FEMININO,SUPERIOR INCOMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,6000.0,12000.0,0.0,0.0,300.0,300.0,6300.0,12300.0,12000.0,1.0
8695,18495,18495,25532,2020,RJ,VEREADOR,KIWA GABRIEL DE CASTRO SAGÁRIO,190000873707,APTO,DEFERIDO,PARTIDO SOCIAL LIBERAL,22,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,79252.7,DEFERIDO,DEFERIDO,0.0,0.0,6800.0,6800.0,0.0,0.0,6800.0,6800.0,6800.0,1.0
8706,18508,18508,25548,2020,PR,VEREADOR,IAN MARTIN VARGAS,160000999192,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,28,MASCULINO,SUPERIOR COMPLETO,BRANCA,100426.4,DEFERIDO,DEFERIDO,582.91625,4663.33,0.0,0.0,206.0,3090.0,788.91625,7753.33,4663.33,1.0
8723,18550,18550,25613,2020,AC,VEREADOR,LUAN LUZ DO NASCIMENTO,10001013921,APTO,DEFERIDO,DEMOCRATAS,29,MASCULINO,SUPERIOR COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,2500.0,2500.0,2616.6666666666697,7850.0,1200.0,1200.0,6316.66666666667,11550.0,10350.0,1.0
8727,18563,18563,25629,2020,PI,VEREADOR,IZANYO PINHEIRO SAMPAIO MESQUITA CARDOSO DE CARVALHO,180001166624,APTO,DEFERIDO,PROGRESSISTAS,26,MASCULINO,SUPERIOR COMPLETO,BRANCA,29628.61,DEFERIDO,DEFERIDO,3431.666666666669,10295.0,0.0,0.0,1346.265,2692.53,4777.931666666671,12987.53,10295.0,1.0
8728,18566,18566,25633,2020,MS,VEREADOR,THAIS MILLENA ALVES VIEIRA,120000725529,APTO,DEFERIDO,PARTIDO SOCIAL DEMOCRÁTICO,28,FEMININO,SUPERIOR COMPLETO,PARDA,732621.66,DEFERIDO,DEFERIDO,37000.0,37000.0,0.0,0.0,0.0,0.0,37000.0,37000.0,37000.0,1.0
8729,18567,18567,25634,2020,RJ,VEREADOR,DAVID MOTTA CHAGAS,190001014557,APTO,DEFERIDO,DEMOCRACIA CRISTÃ,25,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,319311.17,DEFERIDO,DEFERIDO,4098.36,4098.36,0.0,0.0,55.2,55.2,4153.56,4153.56,4098.36,1.0
8731,18569,18569,25636,2020,MT,PREFEITO,ROGERIO DE OLIVEIRA MEIRA,110000876021,APTO,DEFERIDO,PROGRESSISTAS,24,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,123077.42,DEFERIDO,DEFERIDO,17500.0,35000.0,0.0,0.0,3550.0,3550.0,21050.0,38550.0,35000.0,1.0
8732,18575,18575,25643,2020,SP,VEREADOR,CLEITON DO VALLE COSTA,250001167627,APTO,DEFERIDO,PARTIDO LIBERAL,27,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,51739.42,DEFERIDO,DEFERIDO,3000.0,3000.0,0.0,0.0,69.1925,276.77,3069.1925,3276.77,3000.0,1.0
8734,18578,18578,25647,2020,GO,VEREADOR,MICAELLY APARECIDA DOS SANTOS,90000941147,APTO,DEFERIDO,PODEMOS,25,FEMININO,SUPERIOR COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,0.0,0.0,500.0,5000.0,344.0,3096.0,844.0,8096.0,5000.0,1.0
8736,18582,18582,25651,2020,PR,VEREADOR,LUIZ FERNANDO DE JESUS DE SOUSA,160001202833,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,23,MASCULINO,SUPERIOR INCOMPLETO,PRETA,530525.58,DEFERIDO,DEFERIDO,4822.0,14466.0,0.0,0.0,0.0,0.0,4822.0,14466.0,14466.0,1.0
8740,18589,18589,25659,2020,MS,VEREADOR,CLÁUDIO JORDÃO DE ALMEIDA SERRA FILHO,120001151834,APTO,DEFERIDO,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,29,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,732621.66,DEFERIDO,DEFERIDO,50000.0,100000.0,0.0,0.0,2743.82424242424,271638.6,52743.8242424242,371638.6,100000.0,1.0
8742,18594,18594,25666,2020,RJ,PREFEITO,WALDIR FERREIRA MEXIAS JUNIOR,190001019308,APTO,DEFERIDO,DEMOCRATAS,28,MASCULINO,SUPERIOR COMPLETO,BRANCA,163317.14,DEFERIDO,DEFERIDO,10662.383333333299,31987.15,0.0,0.0,781.91,781.91,11444.2933333333,32769.06,31987.15,1.0
8743,18595,18595,25668,2020,CE,VEREADOR,CHARLES ROBSON DIAS DE ARAÚJO,60000721855,APTO,DEFERIDO,PARTIDO SOCIAL LIBERAL,29,MASCULINO,SUPERIOR INCOMPLETO,PARDA,524050.7,DEFERIDO,DEFERIDO,1697.365,6789.46,0.0,0.0,0.0,0.0,1697.365,6789.46,6789.46,1.0
8745,18599,18599,25672,2020,RR,VEREADOR,DÉBORA MACIEL DE LIMA,230000684020,APTO,DEFERIDO,REPUBLICANOS,21,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,32516.41,DEFERIDO,DEFERIDO,5000.0,5000.0,0.0,0.0,0.0,0.0,5000.0,5000.0,5000.0,1.0
8746,18600,18600,25674,2020,RO,VEREADOR,DHIENIFER VILMA GONZAGA DE SOUZA,220000824019,APTO,DEFERIDO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,24,FEMININO,ENSINO FUNDAMENTAL INCOMPLETO,PARDA,15601.21,DEFERIDO,DEFERIDO,3000.0,6000.0,0.0,0.0,0.0,0.0,3000.0,6000.0,6000.0,1.0
8747,18601,18601,25675,2020,RN,VEREADOR,TUANNY CECILIA DA SILVA SANTOS,200001073036,APTO,DEFERIDO,PARTIDO SOCIALISTA BRASILEIRO,23,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,20405.31,DEFERIDO,DEFERIDO,3000.0,3000.0,0.0,0.0,716.666666666667,2150.0,3716.666666666671,5150.0,3000.0,1.0
8758,18626,18626,25711,2020,AL,VEREADOR,JOÃO ANIZIO ARAUJO DOS SANTOS NETO,20000698907,APTO,DEFERIDO,REPUBLICANOS,29,MASCULINO,SUPERIOR COMPLETO,PARDA,251112.2,DEFERIDO,DEFERIDO,15000.0,15000.0,0.0,0.0,0.0,0.0,15000.0,15000.0,15000.0,1.0
8769,18659,18659,25758,2020,PR,VEREADOR,ALINE DA SILVA DANIEL MARENIAK,160000732673,APTO,DEFERIDO,PARTIDO SOCIAL DEMOCRÁTICO,27,FEMININO,SUPERIOR COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,3000.0,6000.0,0.0,0.0,475.0,1900.0,3475.0,7900.0,6000.0,1.0
8776,18667,18667,25772,2020,MG,VEREADOR,RENAN RODRIGUES ENES,130000693310,APTO,DEFERIDO,REPUBLICANOS,29,MASCULINO,SUPERIOR COMPLETO,PARDA,259550.47,DEFERIDO,DEFERIDO,424.0,5088.0,0.0,0.0,577.4533333333329,1732.36,1001.4533333333301,6820.36,5088.0,1.0
8781,18675,18675,25782,2020,MT,VEREADOR,BRUNA ADRYELLEN PADILHA FERREIRA,110000797705,APTO,DEFERIDO,DEMOCRATAS,28,FEMININO,SUPERIOR COMPLETO,PARDA,93963.86,DEFERIDO,DEFERIDO,354.995,2129.97,10000.0,10000.0,160.185,320.37,10515.18,12450.34,12129.97,1.0
8783,18679,18679,25789,2020,SC,VEREADOR,MATHEUS RODRIGUES MENEZES,240000650430,APTO,DEFERIDO,UNIDADE POPULAR,23,MASCULINO,SUPERIOR INCOMPLETO,PRETA,194842.85,DEFERIDO,DEFERIDO,1427.0,4281.0,0.0,0.0,177.5,355.0,1604.5,4636.0,4281.0,1.0
8792,18700,18700,25818,2020,RO,VEREADOR,ELIZANGELA PEREIRA DA CUNHA LOPES,220001082175,APTO,DEFERIDO,PROGRESSISTAS,28,FEMININO,SUPERIOR COMPLETO,PRETA,159288.05,DEFERIDO,DEFERIDO,1500.0,4500.0,0.0,0.0,0.0,0.0,1500.0,4500.0,4500.0,1.0
8795,18706,18706,25824,2020,SP,VEREADOR,ITALO CAVALCANTE DE OLIVEIRA,250001085403,APTO,DEFERIDO,AVANTE,27,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,67135.09,DEFERIDO,DEFERIDO,1000.0,2000.0,250.24133333333302,3753.62,525.0,1050.0,1775.24133333333,6803.62,5753.62,1.0
8797,18708,18708,25826,2020,PR,PREFEITO,DENIS SANSON,160000728421,APTO,DEFERIDO,PARTIDO SOCIAL DEMOCRÁTICO,29,MASCULINO,SUPERIOR COMPLETO,BRANCA,123077.42,DEFERIDO,DEFERIDO,30000.0,30000.0,0.0,0.0,2149.2184,53730.46,32149.2184,83730.46,30000.0,1.0
8804,18719,18719,25843,2020,BA,VEREADOR,LEILA DO NASCIMENTO DE SOUZA,50000699170,APTO,DEFERIDO,PARTIDO SOCIAL DEMOCRÁTICO,23,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,18786.01,DEFERIDO,DEFERIDO,3394.0,3394.0,0.0,0.0,190.2,380.4,3584.2,3774.4,3394.0,1.0
